Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS
8/18/2023,1264.540649,3127.762939,774.1953125,1290.826294
8/21/2023,1250.742676,3159.856689,773.5870361,1306.255371
8/22/2023,1250.444824,3141.74292,770.2774658,1304.721558
8/23/2023,1251.834595,3156.698486,772.1755981,1308.625244
8/24/2023,1230.790405,3146.944824,768.6228027,1323.171265
8/25/2023,1225.107544,3140.953125,759.9598389,1319.918213
8/28/2023,1212.897705,3135.612061,767.8684082,1315.782227
8/29/2023,1201.283813,3136.169189,773.9763184,1317.640991
8/30/2023,1200.142334,3149.917236,768.3307495,1333.906494
8/31/2023,1194.657837,3118.19458,764.8023071,1334.185425
9/1/2023,1197.461914,3139.002441,766.3839722,1341.992676
9/4/2023,1196.494141,3175.509277,771.1779175,1361.74353
9/5/2023,1202.896973,3185.588135,766.4813843,1374.57019
9/6/2023,1205.428101,3186.098877,776.5070801,1373.22229
9/7/2023,1207.065918,3209.647217,783.9777222,1362.766113
9/8/2023,1215.106445,3197.246094,790.0856934,1365.926147
9/11/2023,1228.209473,3233.241943,794.1738281,1372.292847
9/12/2023,1210.46582,3326.272705,796.6559448,1395.203857
9/13/2023,1216.520996,3314.243164,800.0626831,1392.647949
9/14/2023,1217.637695,3306.998047,799.5759888,1400.641235
9/15/2023,1219.895996,3342.528809,808.75,1404.963379
9/18/2023,1209.274658,3349.820801,792.8353882,1386.560059
9/20/2023,1182.324097,3349.728027,761.0304565,1385.119385
9/21/2023,1173.712769,3330.453125,755.9932861,1395.808228
9/22/2023,1168.823975,3347.498291,744.4588623,1390.603271
9/25/2023,1161.627319,3322.88208,745.1158447,1370.155396
9/26/2023,1162.644775,3330.823975,748.352356,1357.607544
9/27/2023,1175.747803,3334.168701,743.0961304,1363.509521
9/28/2023,1158.475708,3285.354248,741.5630493,1337.903076
